Indicator ID,Dimension List,Timeframe,Numeric Value,Missing Value Flag,Confidence Interval Low,Confidence Interval High,Standard Error,LocaleID,Locale,Locale Level,Locale State FIPS Code,Locale County FIPS Code,Locale County SSA Code,Locale HRR Code,Total,Age,Sex,Race Ethnicity,Income And Poverty Status,Educational Attainment,Health Insurance Status,Sexual Orientation,Marital Status,Family Type,Veteran Status,Country Of Birth,Disability Status,Obesity Status,Characteristic Of School Or Student,Other,Geography,Modifier1,Modifier2,Modifier3,Modifier4,Modifier5,Numerator,Denominator
225126306,"Hispanic or Latino (Of mother)","2012","42.6",,"39.9","45.3","1.4",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"943","22126"
225126307,"White, non-Hispanic (Of mother)","2012","6.7",,"6.2","7.3","0.3",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"554","82481"
225126308,"Black or African American, non-Hispanic (Of mother)","2012","24.8",,"22.3","27.3","1.3",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"374","15101"
225128678,"Total","2012","11.8",,"10.7","13.0","0.6",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"387","32665"
225128679,"Aged 15-17 years (Of mother)","2012","5.0",,"4.1","6.1","0.5",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"99","19853"
225128680,"Aged 18-19 years (Of mother)","2012","22.5",,"19.9","25.1","1.3",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"288","12812"
225128681,"Hispanic or Latino (Of mother)","2012","35.1",,"30.4","39.7","2.4",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"222","6332"
225128682,"White, non-Hispanic (Of mother)","2012","3.1",,"2.4","4.0","0.4",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"65","20878"
225128683,"Black or African American, non-Hispanic (Of mother)","2012","23.0",,"18.6","28.1","2.4",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"94","4091"
225128684,"Total","2012","20.0",,"18.4","21.5","0.8",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"600","30071"
225128685,"Aged 15-17 years (Of mother)","2012","9.6",,"8.1","11.0","0.7",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"172","17997"
225128686,"Aged 18-19 years (Of mother)","2012","35.4",,"32.1","38.8","1.7",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"428","12074"
225128687,"Hispanic or Latino (Of mother)","2012","54.2",,"48.5","59.8","2.9",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"353","6518"
225128688,"White, non-Hispanic (Of mother)","2012","7.0",,"5.8","8.3","0.6",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"124","17593"
225128689,"Black or African American, non-Hispanic (Of mother)","2012","25.7",,"21.1","30.3","2.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"120","4671"
225128690,"Total","2012","9.5",,"7.2","12.3","1.3",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"56","5905"
225128691,"Aged 15-17 years (Of mother)","2012","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"14","3871"
225128692,"Aged 18-19 years (Of mother)","2012","20.6",,"14.9","27.9","3.2",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"42","2034"
225128693,"Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
225128694,"White, non-Hispanic (Of mother)","2012","8.4",,"6.1","11.3","1.3",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"44","5211"
225128695,"Black or African American, non-Hispanic (Of mother)","2012","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
225128696,"Total","2012","6.9",,"4.8","9.5","1.1",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"36","5250"
225128697,"Aged 15-17 years (Of mother)","2012","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,,
225128698,"Aged 18-19 years (Of mother)","2012","13.2",,"8.8","19.0","2.5",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"29","2195"
225128699,"Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
225128700,"White, non-Hispanic (Of mother)","2012","5.8",,"3.8","8.6","1.2",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"25","4289"
225128701,"Black or African American, non-Hispanic (Of mother)","2012","DSU","DSU",,,,412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
225128702,"Total","2012","17.9",,"16.4","19.4","0.8",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"548","30553"
225128703,"Aged 15-17 years (Of mother)","2012","10.8",,"9.2","12.4","0.8",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"183","16922"
225128704,"Aged 18-19 years (Of mother)","2012","26.8",,"24.0","29.5","1.4",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"365","13631"
225128705,"Hispanic or Latino (Of mother)","2012","42.6",,"37.5","47.7","2.6",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"269","6319"
225128706,"White, non-Hispanic (Of mother)","2012","7.5",,"6.3","8.8","0.6",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"137","18242"
225128707,"Black or African American, non-Hispanic (Of mother)","2012","29.2",,"24.4","34.1","2.5",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"139","4755"
225128708,"Total","2012","15.1",,"12.6","17.7","1.3",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"135","8931"
225128709,"Aged 15-17 years (Of mother)","2012","4.9",,"3.2","7.2","1.0",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"26","5289"
225128710,"Aged 18-19 years (Of mother)","2012","29.9",,"24.3","35.5","2.9",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"109","3642"
225128711,"Hispanic or Latino (Of mother)","2012","39.0",,"28.3","52.3","5.9",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"44","1129"
225128712,"White, non-Hispanic (Of mother)","2012","11.2",,"8.8","14.0","1.3",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"74","6613"
225128713,"Black or African American, non-Hispanic (Of mother)","2012","DSU","DSU",,,,414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"13","693"
225128714,"Total","2012","4.4",,"3.1","6.2","0.8",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"33","7423"
225128715,"Aged 15-17 years (Of mother)","2012","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,,
225128716,"Aged 18-19 years (Of mother)","2012","5.5",,"3.6","8.2","1.1",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"25","4509"
225128717,"Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
225128718,"White, non-Hispanic (Of mother)","2012","4.0",,"2.6","5.9","0.8",415,"Connecticut - Tolland","County","09","9013",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"25","6253"
225128719,"Black or African American, non-Hispanic (Of mother)","2012","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
225128720,"Total","2012","22.4",,"18.1","27.5","2.3",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"94","4188"
225128721,"Aged 15-17 years (Of mother)","2012","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"19","2185"
225128722,"Aged 18-19 years (Of mother)","2012","37.4",,"29.5","46.9","4.3",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"75","2003"
225128723,"Hispanic or Latino (Of mother)","2012","59.1",,"40.7","83.1","10.3",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"33","558"
225128724,"White, non-Hispanic (Of mother)","2012","17.6",,"13.5","22.7","2.3",416,"Connecticut - Windham","County","09","9015",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"60","3402"
225128725,"Black or African American, non-Hispanic (Of mother)","2012","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
225106832,"Total","2010-2012","16.7",,"16.3","17.1","0.2",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"6183","370120"
225106833,"Aged 15-17 years (Of mother)","2010-2012","7.7",,"7.3","8.1","0.2",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1685","218939"
225106834,"Aged 18-19 years (Of mother)","2010-2012","29.8",,"28.9","30.6","0.4",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"4498","151181"
225106841,"Aged 15-17 years; Hispanic or Latino (Of mother)","2010-2012","23.8",,"22.2","25.3","0.8",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"909","38265"
225106835,"Aged 18-19 years; Hispanic or Latino (Of mother)","2010-2012","80.4",,"77.0","83.8","1.7",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2157","26817"
225106843,"Aged 15-17 years; White, non-Hispanic (Of mother)","2010-2012","2.6",,"2.4","2.9","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"382","144959"
225106840,"Aged 18-19 years; White, non-Hispanic (Of mother)","2010-2012","13.4",,"12.7","14.1","0.4",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1320","98561"
225106839,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2010-2012","14.1",,"12.7","15.5","0.7",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"380","26932"
225106842,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2010-2012","49.3",,"46.2","52.4","1.6",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"964","19561"
225106836,"Hispanic or Latino (Of mother)","2010-2012","47.1",,"45.4","48.8","0.9",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"3066","65082"
225106837,"White, non-Hispanic (Of mother)","2010-2012","7.0",,"6.7","7.3","0.2",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1702","243520"
225106838,"Black or African American, non-Hispanic (Of mother)","2010-2012","28.9",,"27.4","30.5","0.8",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1344","46493"
225109208,"Total","2010-2012","13.8",,"13.1","14.6","0.4",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1309","94788"
225109209,"Aged 15-17 years (Of mother)","2010-2012","5.9",,"5.2","6.5","0.3",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"350","59713"
225109210,"Aged 18-19 years (Of mother)","2010-2012","27.3",,"25.6","29.1","0.9",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"959","35075"
225109211,"Hispanic or Latino (Of mother)","2010-2012","39.5",,"36.6","42.3","1.5",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"730","18490"
225109212,"White, non-Hispanic (Of mother)","2010-2012","3.5",,"3.0","3.9","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"207","59718"
225109213,"Black or African American, non-Hispanic (Of mother)","2010-2012","28.2",,"25.3","31.1","1.5",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"358","12688"
225109214,"Total","2010-2012","21.8",,"20.8","22.7","0.5",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1950","89638"
225109215,"Aged 15-17 years (Of mother)","2010-2012","10.0",,"9.2","10.8","0.4",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"547","54649"
225109216,"Aged 18-19 years (Of mother)","2010-2012","40.1",,"38.0","42.2","1.1",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1403","34989"
225109217,"Hispanic or Latino (Of mother)","2010-2012","58.0",,"54.6","61.4","1.7",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1119","19306"
225109218,"White, non-Hispanic (Of mother)","2010-2012","7.4",,"6.7","8.1","0.4",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"386","52100"
225109219,"Black or African American, non-Hispanic (Of mother)","2010-2012","29.4",,"26.6","32.2","1.4",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"427","14536"
225109220,"Total","2010-2012","10.3",,"8.8","11.8","0.8",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"181","17515"
225109221,"Aged 15-17 years (Of mother)","2010-2012","5.2",,"4.0","6.6","0.7",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"61","11808"
225109222,"Aged 18-19 years (Of mother)","2010-2012","21.0",,"17.3","24.8","1.9",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"120","5707"
225109223,"Hispanic or Latino (Of mother)","2010-2012","24.0",,"15.8","34.9","4.6",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"27","1125"
225109224,"White, non-Hispanic (Of mother)","2010-2012","9.4",,"7.9","10.9","0.8",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"147","15615"
225109225,"Black or African American, non-Hispanic (Of mother)","2010-2012","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
225109226,"Total","2010-2012","9.0",,"7.5","10.5","0.8",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"139","15461"
225109227,"Aged 15-17 years (Of mother)","2010-2012","2.3",,"1.5","3.6","0.5",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"22","9370"
225109228,"Aged 18-19 years (Of mother)","2010-2012","19.2",,"15.7","22.7","1.8",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"117","6091"
225109229,"Hispanic or Latino (Of mother)","2010-2012","23.3",,"15.3","33.9","4.5",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"27","1160"
225109230,"White, non-Hispanic (Of mother)","2010-2012","6.9",,"5.5","8.5","0.7",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"87","12654"
225109231,"Black or African American, non-Hispanic (Of mother)","2010-2012","23.0",,"14.6","34.5","4.8",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"23","1000"
225109232,"Total","2010-2012","19.2",,"18.3","20.1","0.5",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1757","91544"
225109233,"Aged 15-17 years (Of mother)","2010-2012","10.3",,"9.4","11.2","0.4",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"531","51642"
225109234,"Aged 18-19 years (Of mother)","2010-2012","30.7",,"29.0","32.4","0.9",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1226","39902"
225109235,"Hispanic or Latino (Of mother)","2010-2012","47.3",,"44.2","50.4","1.6",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"884","18694"
225109236,"White, non-Hispanic (Of mother)","2010-2012","7.1",,"6.4","7.8","0.4",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"388","54766"
225109237,"Black or African American, non-Hispanic (Of mother)","2010-2012","32.4",,"29.5","35.3","1.5",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"472","14559"
225109238,"Total","2010-2012","17.0",,"15.5","18.6","0.8",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"455","26689"
225109239,"Aged 15-17 years (Of mother)","2010-2012","5.7",,"4.6","7.0","0.6",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"93","16241"
225109240,"Aged 18-19 years (Of mother)","2010-2012","34.6",,"31.1","38.2","1.8",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"362","10448"
225109241,"Hispanic or Latino (Of mother)","2010-2012","44.0",,"36.9","51.2","3.6",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"146","3315"
225109242,"White, non-Hispanic (Of mother)","2010-2012","12.1",,"10.6","13.6","0.8",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"241","19928"
225109243,"Black or African American, non-Hispanic (Of mother)","2010-2012","24.7",,"18.4","32.5","3.5",414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"51","2061"
225109244,"Total","2010-2012","5.2",,"4.2","6.2","0.5",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"112","21567"
225109245,"Aged 15-17 years (Of mother)","2010-2012","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"18","8634"
225109246,"Aged 18-19 years (Of mother)","2010-2012","7.3",,"5.9","8.9","0.7",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"94","12933"
